User_ID,User_Type,Start_Location,Temperature_C,Route_Preference,Hydration_Stops_Clicked,Premium_Plan_Purchased,Cooling_Kit_Revenue_AED,App_Rating,Total_Revenue_AED,Heat_Severity
10774,Daily Commuter,Deira,46,Indoor Shortcut,0,0,0.0,3,0.0,Extreme (>42°C)
10775,Daily Commuter,Downtown Dubai,33,Shaded Walking,3,0,0.0,5,0.0,Moderate Summer (<42°C)
10776,Tourist,Downtown Dubai,38,Indoor Shortcut,2,1,0.0,5,20.0,Moderate Summer (<42°C)
10777,Tourist,Deira,43,Shaded Walking,4,0,0.0,5,0.0,Extreme (>42°C)
10778,Daily Commuter,Deira,34,Indoor Shortcut,1,0,0.0,5,0.0,Moderate Summer (<42°C)
10779,Daily Commuter,Downtown Dubai,38,Indoor Shortcut,4,0,0.0,5,0.0,Moderate Summer (<42°C)
10780,Daily Commuter,Deira,42,Shaded Walking,1,0,0.0,5,0.0,Moderate Summer (<42°C)
10781,Daily Commuter,Marina,43,Shaded Walking,1,0,0.0,4,0.0,Extreme (>42°C)
10782,Daily Commuter,Jumeirah,37,Metro-Taxi Combo,0,0,0.0,5,0.0,Moderate Summer (<42°C)
10783,Tourist,Jumeirah,36,Shaded Walking,4,0,0.0,5,0.0,Moderate Summer (<42°C)
10784,Tourist,Jumeirah,32,Shaded Walking,4,1,0.0,4,20.0,Moderate Summer (<42°C)
10785,Tourist,Marina,43,Metro-Taxi Combo,2,0,0.0,5,0.0,Extreme (>42°C)
10786,Leisure Resident,Deira,42,Shaded Walking,2,0,0.0,4,0.0,Moderate Summer (<42°C)
10787,Daily Commuter,DIFC,35,Shaded Walking,2,0,0.0,5,0.0,Moderate Summer (<42°C)
10788,Daily Commuter,Deira,35,Metro-Taxi Combo,2,0,0.0,5,0.0,Moderate Summer (<42°C)
10789,Daily Commuter,Downtown Dubai,48,Shaded Walking,4,0,0.0,5,0.0,Extreme (>42°C)
10790,Leisure Resident,Jumeirah,33,Shaded Walking,0,0,0.0,5,0.0,Moderate Summer (<42°C)
10791,Tourist,Deira,33,Metro-Taxi Combo,4,1,0.0,5,20.0,Moderate Summer (<42°C)
10792,Daily Commuter,DIFC,43,Metro-Taxi Combo,1,0,0.0,5,0.0,Extreme (>42°C)
10793,Daily Commuter,Downtown Dubai,37,Indoor Shortcut,1,0,0.0,4,0.0,Moderate Summer (<42°C)
10794,Daily Commuter,Marina,41,Shaded Walking,2,0,0.0,4,0.0,Moderate Summer (<42°C)
10795,Tourist,Marina,47,Indoor Shortcut,3,0,0.0,5,0.0,Extreme (>42°C)
10796,Leisure Resident,DIFC,45,Indoor Shortcut,2,0,0.0,5,0.0,Extreme (>42°C)
10797,Leisure Resident,Downtown Dubai,38,Metro-Taxi Combo,7,0,0.0,5,0.0,Moderate Summer (<42°C)
10798,Daily Commuter,Jumeirah,48,Shaded Walking,5,0,0.0,3,0.0,Extreme (>42°C)
10799,Daily Commuter,Deira,40,Shaded Walking,2,0,0.0,5,0.0,Moderate Summer (<42°C)
10800,Leisure Resident,Downtown Dubai,44,Metro-Taxi Combo,3,0,0.0,5,0.0,Extreme (>42°C)
10801,Daily Commuter,Marina,36,Indoor Shortcut,2,0,0.0,4,0.0,Moderate Summer (<42°C)
10802,Tourist,DIFC,36,Metro-Taxi Combo,2,0,0.0,5,0.0,Moderate Summer (<42°C)
10803,Daily Commuter,DIFC,41,Shaded Walking,2,0,0.0,5,0.0,Moderate Summer (<42°C)
10804,Daily Commuter,Deira,41,Metro-Taxi Combo,2,1,45.0,5,65.0,Moderate Summer (<42°C)
10806,Daily Commuter,DIFC,46,Indoor Shortcut,1,0,0.0,4,0.0,Extreme (>42°C)
10807,Leisure Resident,Downtown Dubai,38,Shaded Walking,0,0,0.0,5,0.0,Moderate Summer (<42°C)
10808,Leisure Resident,Jumeirah,46,Indoor Shortcut,5,0,0.0,5,0.0,Extreme (>42°C)
10809,Daily Commuter,Deira,34,Indoor Shortcut,5,0,0.0,4,0.0,Moderate Summer (<42°C)
10810,Tourist,Downtown Dubai,41,Shaded Walking,1,0,0.0,5,0.0,Moderate Summer (<42°C)
10811,Leisure Resident,Jumeirah,46,Shaded Walking,2,1,0.0,5,20.0,Extreme (>42°C)
10812,Leisure Resident,Downtown Dubai,34,Indoor Shortcut,0,0,0.0,4,0.0,Moderate Summer (<42°C)
10813,Tourist,Downtown Dubai,37,Metro-Taxi Combo,1,0,0.0,3,0.0,Moderate Summer (<42°C)
10814,Leisure Resident,DIFC,43,Shaded Walking,2,0,0.0,4,0.0,Extreme (>42°C)
10815,Leisure Resident,Jumeirah,46,Indoor Shortcut,0,0,0.0,5,0.0,Extreme (>42°C)
10816,Daily Commuter,Deira,37,Indoor Shortcut,2,0,0.0,5,0.0,Moderate Summer (<42°C)
10817,Daily Commuter,Deira,44,Metro-Taxi Combo,4,0,0.0,4,0.0,Extreme (>42°C)
10818,Daily Commuter,Jumeirah,34,Shaded Walking,3,0,0.0,4,0.0,Moderate Summer (<42°C)
10819,Tourist,DIFC,39,Indoor Shortcut,3,0,0.0,4,0.0,Moderate Summer (<42°C)
10820,Tourist,Marina,39,Metro-Taxi Combo,5,1,0.0,5,20.0,Moderate Summer (<42°C)
10821,Leisure Resident,Downtown Dubai,46,Indoor Shortcut,3,0,0.0,5,0.0,Extreme (>42°C)
10822,Tourist,DIFC,35,Shaded Walking,6,1,0.0,5,20.0,Moderate Summer (<42°C)
10823,Tourist,Jumeirah,34,Metro-Taxi Combo,1,0,0.0,5,0.0,Moderate Summer (<42°C)
10824,Daily Commuter,Downtown Dubai,44,Indoor Shortcut,4,0,0.0,5,0.0,Extreme (>42°C)
10825,Daily Commuter,Deira,39,Metro-Taxi Combo,0,0,0.0,3,0.0,Moderate Summer (<42°C)
10826,Leisure Resident,Marina,47,Shaded Walking,2,0,0.0,5,0.0,Extreme (>42°C)
10827,Tourist,Deira,44,Metro-Taxi Combo,4,0,0.0,5,0.0,Extreme (>42°C)
10828,Tourist,Jumeirah,34,Shaded Walking,2,0,0.0,5,0.0,Moderate Summer (<42°C)
10829,Daily Commuter,Downtown Dubai,47,Indoor Shortcut,3,0,0.0,5,0.0,Extreme (>42°C)
10830,Daily Commuter,Jumeirah,40,Shaded Walking,0,0,0.0,5,0.0,Moderate Summer (<42°C)
10831,Tourist,Downtown Dubai,45,Indoor Shortcut,0,0,0.0,5,0.0,Extreme (>42°C)
10832,Daily Commuter,DIFC,44,Indoor Shortcut,2,1,0.0,5,20.0,Extreme (>42°C)
10834,Tourist,DIFC,46,Indoor Shortcut,1,0,0.0,5,0.0,Extreme (>42°C)
10835,Daily Commuter,DIFC,38,Metro-Taxi Combo,1,0,0.0,3,0.0,Moderate Summer (<42°C)
10836,Daily Commuter,Jumeirah,37,Indoor Shortcut,2,0,0.0,4,0.0,Moderate Summer (<42°C)
10837,Leisure Resident,Marina,33,Shaded Walking,2,0,0.0,5,0.0,Moderate Summer (<42°C)
10838,Daily Commuter,Downtown Dubai,40,Metro-Taxi Combo,1,0,0.0,2,0.0,Moderate Summer (<42°C)
10839,Daily Commuter,Downtown Dubai,48,Metro-Taxi Combo,0,0,0.0,3,0.0,Extreme (>42°C)
10840,Daily Commuter,Deira,36,Indoor Shortcut,3,0,0.0,3,0.0,Moderate Summer (<42°C)
10841,Tourist,Downtown Dubai,43,Indoor Shortcut,1,0,0.0,5,0.0,Extreme (>42°C)
10842,Daily Commuter,Jumeirah,32,Shaded Walking,1,0,0.0,5,0.0,Moderate Summer (<42°C)
10843,Tourist,DIFC,41,Metro-Taxi Combo,1,1,0.0,4,20.0,Moderate Summer (<42°C)
10844,Leisure Resident,DIFC,42,Shaded Walking,2,0,0.0,3,0.0,Moderate Summer (<42°C)
10845,Tourist,DIFC,47,Indoor Shortcut,2,0,0.0,5,0.0,Extreme (>42°C)
10846,Daily Commuter,Marina,45,Metro-Taxi Combo,2,0,0.0,4,0.0,Extreme (>42°C)
10847,Tourist,Downtown Dubai,39,Shaded Walking,0,1,0.0,4,20.0,Moderate Summer (<42°C)
10848,Leisure Resident,Jumeirah,48,Shaded Walking,3,0,0.0,5,0.0,Extreme (>42°C)
10849,Daily Commuter,Marina,43,Shaded Walking,4,0,0.0,5,0.0,Extreme (>42°C)
10850,Daily Commuter,Deira,48,Shaded Walking,1,1,75.0,4,95.0,Extreme (>42°C)
10851,Tourist,Jumeirah,45,Shaded Walking,5,0,0.0,5,0.0,Extreme (>42°C)
10852,Daily Commuter,Jumeirah,47,Metro-Taxi Combo,2,0,0.0,4,0.0,Extreme (>42°C)
10853,Tourist,Jumeirah,45,Shaded Walking,1,0,0.0,5,0.0,Extreme (>42°C)
10854,Leisure Resident,DIFC,40,Metro-Taxi Combo,3,0,0.0,4,0.0,Moderate Summer (<42°C)
10855,Tourist,Jumeirah,35,Shaded Walking,2,0,0.0,4,0.0,Moderate Summer (<42°C)
10856,Tourist,Downtown Dubai,42,Indoor Shortcut,1,0,0.0,5,0.0,Moderate Summer (<42°C)
10857,Tourist,Jumeirah,37,Indoor Shortcut,2,0,0.0,5,0.0,Moderate Summer (<42°C)
10858,Daily Commuter,DIFC,46,Shaded Walking,1,0,0.0,4,0.0,Extreme (>42°C)
10859,Daily Commuter,Jumeirah,36,Indoor Shortcut,4,0,0.0,3,0.0,Moderate Summer (<42°C)
10860,Tourist,Deira,42,Metro-Taxi Combo,3,1,0.0,5,20.0,Moderate Summer (<42°C)
10861,Daily Commuter,Deira,44,Shaded Walking,3,0,0.0,5,0.0,Extreme (>42°C)
10862,Daily Commuter,DIFC,42,Metro-Taxi Combo,5,0,0.0,4,0.0,Moderate Summer (<42°C)
10863,Daily Commuter,Downtown Dubai,45,Shaded Walking,1,0,0.0,5,0.0,Extreme (>42°C)
10864,Daily Commuter,Downtown Dubai,46,Indoor Shortcut,3,0,0.0,3,0.0,Extreme (>42°C)
10865,Daily Commuter,Marina,40,Metro-Taxi Combo,3,0,0.0,5,0.0,Moderate Summer (<42°C)
10866,Daily Commuter,DIFC,39,Indoor Shortcut,5,1,0.0,1,20.0,Moderate Summer (<42°C)
10867,Tourist,Jumeirah,32,Indoor Shortcut,2,1,0.0,4,20.0,Moderate Summer (<42°C)
10868,Tourist,DIFC,35,Shaded Walking,0,0,0.0,3,0.0,Moderate Summer (<42°C)
10869,Leisure Resident,Marina,45,Metro-Taxi Combo,2,0,0.0,4,0.0,Extreme (>42°C)
10870,Leisure Resident,DIFC,33,Indoor Shortcut,4,0,0.0,4,0.0,Moderate Summer (<42°C)
10871,Daily Commuter,DIFC,47,Shaded Walking,1,0,0.0,4,0.0,Extreme (>42°C)
10872,Tourist,Marina,34,Shaded Walking,4,0,0.0,2,0.0,Moderate Summer (<42°C)
10873,Daily Commuter,Downtown Dubai,39,Shaded Walking,2,0,0.0,4,0.0,Moderate Summer (<42°C)
10874,Daily Commuter,Jumeirah,37,Indoor Shortcut,1,0,0.0,5,0.0,Moderate Summer (<42°C)
10875,Tourist,Marina,47,Shaded Walking,2,1,0.0,4,20.0,Extreme (>42°C)
10876,Tourist,Deira,47,Metro-Taxi Combo,2,0,0.0,5,0.0,Extreme (>42°C)
10877,Daily Commuter,Downtown Dubai,38,Metro-Taxi Combo,2,0,0.0,4,0.0,Moderate Summer (<42°C)
10878,Daily Commuter,Deira,44,Indoor Shortcut,3,1,0.0,4,20.0,Extreme (>42°C)
10879,Tourist,Downtown Dubai,44,Metro-Taxi Combo,4,0,0.0,5,0.0,Extreme (>42°C)
10880,Tourist,Jumeirah,36,Shaded Walking,2,1,0.0,5,20.0,Moderate Summer (<42°C)
10881,Tourist,Jumeirah,46,Indoor Shortcut,0,1,0.0,3,20.0,Extreme (>42°C)
10882,Daily Commuter,DIFC,33,Shaded Walking,2,0,0.0,2,0.0,Moderate Summer (<42°C)
10883,Tourist,Deira,41,Indoor Shortcut,2,0,0.0,5,0.0,Moderate Summer (<42°C)
10884,Tourist,Downtown Dubai,44,Indoor Shortcut,1,0,0.0,5,0.0,Extreme (>42°C)
10886,Tourist,Marina,43,Metro-Taxi Combo,1,0,0.0,4,0.0,Extreme (>42°C)
10887,Daily Commuter,Jumeirah,46,Metro-Taxi Combo,1,0,0.0,4,0.0,Extreme (>42°C)
10888,Tourist,Marina,44,Indoor Shortcut,2,0,0.0,5,0.0,Extreme (>42°C)
10889,Tourist,Downtown Dubai,46,Shaded Walking,1,1,0.0,5,20.0,Extreme (>42°C)
10890,Tourist,Jumeirah,42,Shaded Walking,2,0,0.0,5,0.0,Moderate Summer (<42°C)
10891,Daily Commuter,Jumeirah,34,Indoor Shortcut,4,0,0.0,5,0.0,Moderate Summer (<42°C)
10892,Leisure Resident,Downtown Dubai,38,Metro-Taxi Combo,4,0,0.0,5,0.0,Moderate Summer (<42°C)
10893,Leisure Resident,Jumeirah,45,Shaded Walking,2,1,0.0,4,20.0,Extreme (>42°C)
10894,Daily Commuter,Marina,45,Metro-Taxi Combo,2,1,0.0,4,20.0,Extreme (>42°C)
10895,Daily Commuter,Jumeirah,44,Metro-Taxi Combo,2,0,0.0,5,0.0,Extreme (>42°C)
10896,Tourist,Deira,43,Indoor Shortcut,0,0,0.0,4,0.0,Extreme (>42°C)
10897,Tourist,DIFC,40,Indoor Shortcut,1,0,0.0,4,0.0,Moderate Summer (<42°C)
10898,Leisure Resident,Marina,32,Metro-Taxi Combo,0,0,0.0,1,0.0,Moderate Summer (<42°C)
10899,Tourist,Deira,42,Shaded Walking,1,0,0.0,4,0.0,Moderate Summer (<42°C)
10900,Tourist,Downtown Dubai,43,Shaded Walking,1,0,0.0,4,0.0,Extreme (>42°C)
10901,Tourist,Marina,32,Indoor Shortcut,3,0,0.0,5,0.0,Moderate Summer (<42°C)
10902,Tourist,DIFC,48,Metro-Taxi Combo,2,0,0.0,4,0.0,Extreme (>42°C)
10903,Tourist,DIFC,36,Shaded Walking,2,0,0.0,5,0.0,Moderate Summer (<42°C)
10904,Daily Commuter,Downtown Dubai,34,Shaded Walking,3,0,0.0,4,0.0,Moderate Summer (<42°C)
10905,Daily Commuter,Downtown Dubai,33,Indoor Shortcut,1,0,0.0,3,0.0,Moderate Summer (<42°C)
10906,Leisure Resident,Marina,34,Metro-Taxi Combo,6,0,0.0,5,0.0,Moderate Summer (<42°C)
10907,Leisure Resident,Jumeirah,39,Shaded Walking,2,0,0.0,5,0.0,Moderate Summer (<42°C)
10908,Tourist,Downtown Dubai,47,Indoor Shortcut,4,0,0.0,3,0.0,Extreme (>42°C)
10909,Tourist,Jumeirah,37,Shaded Walking,2,0,0.0,5,0.0,Moderate Summer (<42°C)
10910,Daily Commuter,Deira,44,Shaded Walking,0,0,0.0,4,0.0,Extreme (>42°C)
10912,Tourist,Jumeirah,47,Indoor Shortcut,1,0,0.0,4,0.0,Extreme (>42°C)
10913,Daily Commuter,DIFC,34,Metro-Taxi Combo,1,0,0.0,4,0.0,Moderate Summer (<42°C)
10914,Daily Commuter,Jumeirah,44,Indoor Shortcut,2,1,0.0,5,20.0,Extreme (>42°C)
10915,Daily Commuter,Deira,45,Metro-Taxi Combo,1,0,0.0,5,0.0,Extreme (>42°C)
10916,Daily Commuter,Downtown Dubai,39,Shaded Walking,3,0,0.0,4,0.0,Moderate Summer (<42°C)
10917,Tourist,Deira,43,Metro-Taxi Combo,2,0,0.0,5,0.0,Extreme (>42°C)
10918,Leisure Resident,Downtown Dubai,39,Shaded Walking,4,0,0.0,3,0.0,Moderate Summer (<42°C)
10919,Daily Commuter,Downtown Dubai,40,Shaded Walking,0,0,0.0,5,0.0,Moderate Summer (<42°C)
10920,Tourist,DIFC,32,Indoor Shortcut,2,0,0.0,3,0.0,Moderate Summer (<42°C)
10921,Leisure Resident,Deira,37,Shaded Walking,2,1,0.0,5,20.0,Moderate Summer (<42°C)
10922,Daily Commuter,Jumeirah,42,Indoor Shortcut,2,0,0.0,4,0.0,Moderate Summer (<42°C)
10923,Leisure Resident,Deira,42,Metro-Taxi Combo,3,0,0.0,4,0.0,Moderate Summer (<42°C)
10924,Daily Commuter,DIFC,44,Metro-Taxi Combo,3,0,0.0,5,0.0,Extreme (>42°C)
10926,Tourist,DIFC,46,Indoor Shortcut,2,0,0.0,5,0.0,Extreme (>42°C)
10927,Tourist,Marina,32,Shaded Walking,2,0,0.0,3,0.0,Moderate Summer (<42°C)
10928,Daily Commuter,Marina,38,Indoor Shortcut,3,0,0.0,5,0.0,Moderate Summer (<42°C)
10929,Daily Commuter,Jumeirah,44,Indoor Shortcut,3,0,0.0,5,0.0,Extreme (>42°C)
10930,Tourist,DIFC,43,Indoor Shortcut,1,0,0.0,5,0.0,Extreme (>42°C)
10931,Tourist,Jumeirah,46,Metro-Taxi Combo,1,0,0.0,5,0.0,Extreme (>42°C)
10932,Leisure Resident,Jumeirah,39,Indoor Shortcut,2,0,0.0,1,0.0,Moderate Summer (<42°C)
10933,Leisure Resident,Marina,41,Metro-Taxi Combo,1,1,0.0,5,20.0,Moderate Summer (<42°C)
10934,Daily Commuter,Jumeirah,38,Indoor Shortcut,2,1,0.0,5,20.0,Moderate Summer (<42°C)
10935,Tourist,Marina,47,Metro-Taxi Combo,5,0,0.0,3,0.0,Extreme (>42°C)
10936,Tourist,Downtown Dubai,37,Metro-Taxi Combo,4,0,0.0,5,0.0,Moderate Summer (<42°C)
10937,Tourist,DIFC,40,Metro-Taxi Combo,3,0,0.0,5,0.0,Moderate Summer (<42°C)
10938,Leisure Resident,Jumeirah,44,Shaded Walking,4,0,0.0,5,0.0,Extreme (>42°C)
10939,Tourist,Marina,39,Indoor Shortcut,0,0,0.0,3,0.0,Moderate Summer (<42°C)
10940,Daily Commuter,Deira,47,Shaded Walking,0,0,0.0,5,0.0,Extreme (>42°C)
10941,Tourist,Jumeirah,44,Indoor Shortcut,0,0,0.0,4,0.0,Extreme (>42°C)
10942,Daily Commuter,Downtown Dubai,44,Indoor Shortcut,1,0,0.0,5,0.0,Extreme (>42°C)
10943,Daily Commuter,Downtown Dubai,48,Shaded Walking,2,0,0.0,5,0.0,Extreme (>42°C)
10944,Leisure Resident,Deira,36,Metro-Taxi Combo,1,0,0.0,5,0.0,Moderate Summer (<42°C)
10945,Tourist,Marina,48,Indoor Shortcut,1,0,0.0,3,0.0,Extreme (>42°C)
10946,Tourist,Jumeirah,40,Metro-Taxi Combo,0,0,0.0,5,0.0,Moderate Summer (<42°C)
10947,Tourist,Marina,33,Shaded Walking,3,0,0.0,5,0.0,Moderate Summer (<42°C)
10948,Leisure Resident,Downtown Dubai,40,Metro-Taxi Combo,3,0,0.0,4,0.0,Moderate Summer (<42°C)
10949,Leisure Resident,Marina,37,Indoor Shortcut,2,0,0.0,5,0.0,Moderate Summer (<42°C)
10950,Daily Commuter,Downtown Dubai,42,Indoor Shortcut,2,0,0.0,5,0.0,Moderate Summer (<42°C)
10951,Daily Commuter,Marina,37,Indoor Shortcut,1,0,0.0,5,0.0,Moderate Summer (<42°C)
10952,Daily Commuter,Deira,37,Shaded Walking,0,0,0.0,4,0.0,Moderate Summer (<42°C)
10953,Tourist,DIFC,44,Indoor Shortcut,1,1,0.0,4,20.0,Extreme (>42°C)
10954,Leisure Resident,Deira,42,Shaded Walking,0,0,0.0,5,0.0,Moderate Summer (<42°C)
10955,Daily Commuter,Deira,45,Metro-Taxi Combo,4,0,0.0,4,0.0,Extreme (>42°C)
10956,Daily Commuter,DIFC,33,Indoor Shortcut,2,0,0.0,3,0.0,Moderate Summer (<42°C)
10957,Daily Commuter,DIFC,39,Indoor Shortcut,1,1,0.0,5,20.0,Moderate Summer (<42°C)
10958,Tourist,Jumeirah,34,Indoor Shortcut,5,0,0.0,3,0.0,Moderate Summer (<42°C)
10959,Tourist,Jumeirah,34,Metro-Taxi Combo,1,0,0.0,5,0.0,Moderate Summer (<42°C)
10960,Daily Commuter,Deira,32,Indoor Shortcut,2,0,0.0,5,0.0,Moderate Summer (<42°C)
10961,Tourist,Deira,48,Shaded Walking,3,1,0.0,5,20.0,Extreme (>42°C)
10962,Daily Commuter,Downtown Dubai,44,Metro-Taxi Combo,1,0,0.0,5,0.0,Extreme (>42°C)
10963,Tourist,Downtown Dubai,34,Metro-Taxi Combo,1,0,0.0,3,0.0,Moderate Summer (<42°C)
10964,Daily Commuter,Jumeirah,32,Metro-Taxi Combo,2,0,0.0,4,0.0,Moderate Summer (<42°C)
10965,Tourist,Jumeirah,35,Metro-Taxi Combo,1,0,0.0,5,0.0,Moderate Summer (<42°C)
10966,Daily Commuter,Downtown Dubai,44,Metro-Taxi Combo,1,0,0.0,4,0.0,Extreme (>42°C)
10967,Daily Commuter,Downtown Dubai,48,Shaded Walking,2,1,0.0,5,20.0,Extreme (>42°C)
10968,Tourist,Marina,42,Metro-Taxi Combo,0,0,0.0,5,0.0,Moderate Summer (<42°C)
10969,Daily Commuter,Marina,33,Indoor Shortcut,3,0,0.0,1,0.0,Moderate Summer (<42°C)
10970,Daily Commuter,Downtown Dubai,47,Metro-Taxi Combo,1,0,0.0,5,0.0,Extreme (>42°C)
10971,Daily Commuter,Marina,33,Metro-Taxi Combo,1,0,0.0,3,0.0,Moderate Summer (<42°C)
10972,Leisure Resident,DIFC,47,Metro-Taxi Combo,1,0,0.0,3,0.0,Extreme (>42°C)
10973,Daily Commuter,Jumeirah,40,Metro-Taxi Combo,3,0,0.0,5,0.0,Moderate Summer (<42°C)
10974,Tourist,Jumeirah,32,Metro-Taxi Combo,3,0,0.0,5,0.0,Moderate Summer (<42°C)
10975,Tourist,Downtown Dubai,41,Shaded Walking,1,1,0.0,5,20.0,Moderate Summer (<42°C)
10976,Tourist,Deira,32,Shaded Walking,2,0,0.0,4,0.0,Moderate Summer (<42°C)
10977,Daily Commuter,Downtown Dubai,33,Metro-Taxi Combo,2,0,0.0,4,0.0,Moderate Summer (<42°C)
10978,Tourist,Marina,47,Shaded Walking,2,0,0.0,4,0.0,Extreme (>42°C)
10979,Daily Commuter,Deira,43,Indoor Shortcut,1,0,0.0,4,0.0,Extreme (>42°C)
10980,Daily Commuter,Marina,39,Metro-Taxi Combo,2,0,0.0,4,0.0,Moderate Summer (<42°C)
10981,Tourist,DIFC,33,Indoor Shortcut,2,1,0.0,5,20.0,Moderate Summer (<42°C)
10982,Daily Commuter,Marina,44,Indoor Shortcut,0,0,0.0,5,0.0,Extreme (>42°C)
10983,Tourist,DIFC,37,Metro-Taxi Combo,3,0,0.0,4,0.0,Moderate Summer (<42°C)
10984,Tourist,DIFC,37,Indoor Shortcut,1,0,0.0,4,0.0,Moderate Summer (<42°C)
10985,Daily Commuter,Marina,40,Indoor Shortcut,4,0,0.0,5,0.0,Moderate Summer (<42°C)
10986,Daily Commuter,Marina,47,Indoor Shortcut,3,0,0.0,5,0.0,Extreme (>42°C)
10987,Daily Commuter,DIFC,42,Metro-Taxi Combo,4,0,0.0,5,0.0,Moderate Summer (<42°C)
10988,Daily Commuter,Deira,38,Metro-Taxi Combo,3,0,0.0,4,0.0,Moderate Summer (<42°C)
10989,Tourist,DIFC,41,Indoor Shortcut,0,0,0.0,3,0.0,Moderate Summer (<42°C)
10990,Leisure Resident,Jumeirah,41,Metro-Taxi Combo,2,0,0.0,5,0.0,Moderate Summer (<42°C)
10991,Daily Commuter,DIFC,40,Metro-Taxi Combo,2,0,0.0,5,0.0,Moderate Summer (<42°C)
10992,Daily Commuter,Deira,46,Indoor Shortcut,1,0,0.0,4,0.0,Extreme (>42°C)
10993,Tourist,Jumeirah,35,Metro-Taxi Combo,1,0,0.0,5,0.0,Moderate Summer (<42°C)
10994,Daily Commuter,Downtown Dubai,39,Shaded Walking,1,0,0.0,4,0.0,Moderate Summer (<42°C)
10995,Daily Commuter,Downtown Dubai,40,Metro-Taxi Combo,4,0,0.0,4,0.0,Moderate Summer (<42°C)
10996,Tourist,Deira,44,Shaded Walking,1,0,0.0,5,0.0,Extreme (>42°C)
10997,Leisure Resident,DIFC,40,Indoor Shortcut,2,0,0.0,4,0.0,Moderate Summer (<42°C)
10998,Tourist,Marina,35,Metro-Taxi Combo,0,0,0.0,5,0.0,Moderate Summer (<42°C)
10999,Leisure Resident,Deira,48,Indoor Shortcut,1,0,0.0,4,0.0,Extreme (>42°C)
11000,Daily Commuter,Jumeirah,47,Indoor Shortcut,4,0,0.0,4,0.0,Extreme (>42°C)
11001,Tourist,Jumeirah,46,Indoor Shortcut,0,0,0.0,4,0.0,Extreme (>42°C)
11002,Daily Commuter,Downtown Dubai,34,Indoor Shortcut,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11003,Leisure Resident,Jumeirah,36,Indoor Shortcut,0,1,0.0,2,20.0,Moderate Summer (<42°C)
11004,Daily Commuter,Deira,36,Metro-Taxi Combo,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11005,Leisure Resident,Jumeirah,46,Shaded Walking,2,0,0.0,5,0.0,Extreme (>42°C)
11006,Daily Commuter,Deira,46,Metro-Taxi Combo,2,1,0.0,4,20.0,Extreme (>42°C)
11007,Daily Commuter,Marina,33,Metro-Taxi Combo,2,0,0.0,2,0.0,Moderate Summer (<42°C)
11009,Tourist,Jumeirah,35,Metro-Taxi Combo,2,0,0.0,4,0.0,Moderate Summer (<42°C)
11010,Daily Commuter,Deira,41,Shaded Walking,2,0,0.0,3,0.0,Moderate Summer (<42°C)
11011,Tourist,DIFC,44,Metro-Taxi Combo,3,0,0.0,4,0.0,Extreme (>42°C)
11012,Leisure Resident,Downtown Dubai,41,Indoor Shortcut,3,1,0.0,5,20.0,Moderate Summer (<42°C)
11013,Leisure Resident,Marina,40,Metro-Taxi Combo,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11014,Tourist,Deira,39,Metro-Taxi Combo,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11015,Daily Commuter,Marina,34,Shaded Walking,3,0,0.0,4,0.0,Moderate Summer (<42°C)
11016,Leisure Resident,Marina,47,Shaded Walking,4,0,0.0,3,0.0,Extreme (>42°C)
11017,Tourist,Jumeirah,45,Indoor Shortcut,0,0,0.0,4,0.0,Extreme (>42°C)
11018,Daily Commuter,Jumeirah,40,Metro-Taxi Combo,1,0,0.0,5,0.0,Moderate Summer (<42°C)
11019,Leisure Resident,Deira,42,Metro-Taxi Combo,0,0,0.0,5,0.0,Moderate Summer (<42°C)
11020,Tourist,DIFC,34,Metro-Taxi Combo,1,0,0.0,3,0.0,Moderate Summer (<42°C)
11021,Daily Commuter,Deira,36,Indoor Shortcut,0,0,0.0,4,0.0,Moderate Summer (<42°C)
11022,Tourist,DIFC,41,Shaded Walking,2,1,75.0,5,95.0,Moderate Summer (<42°C)
11023,Leisure Resident,Marina,44,Indoor Shortcut,5,0,0.0,5,0.0,Extreme (>42°C)
11024,Leisure Resident,Downtown Dubai,35,Metro-Taxi Combo,0,1,0.0,4,20.0,Moderate Summer (<42°C)
11025,Leisure Resident,Deira,44,Shaded Walking,6,0,0.0,5,0.0,Extreme (>42°C)
11026,Daily Commuter,Deira,43,Shaded Walking,0,0,0.0,4,0.0,Extreme (>42°C)
11027,Leisure Resident,DIFC,36,Indoor Shortcut,4,0,0.0,4,0.0,Moderate Summer (<42°C)
11028,Leisure Resident,Marina,41,Shaded Walking,2,1,0.0,2,20.0,Moderate Summer (<42°C)
11029,Tourist,Marina,40,Shaded Walking,3,0,0.0,5,0.0,Moderate Summer (<42°C)
11030,Leisure Resident,DIFC,38,Metro-Taxi Combo,1,0,0.0,4,0.0,Moderate Summer (<42°C)
11031,Tourist,Marina,33,Metro-Taxi Combo,4,0,0.0,5,0.0,Moderate Summer (<42°C)
11032,Daily Commuter,Jumeirah,38,Shaded Walking,2,0,0.0,5,0.0,Moderate Summer (<42°C)
11033,Tourist,Downtown Dubai,39,Shaded Walking,1,0,0.0,5,0.0,Moderate Summer (<42°C)
